Jan Baptist Bosmansstraat   8,house,house,400000,for sale,2,1,0,0,0,0,978m2,106m2,nu,0,good
Corpusstraat   17,house,house,415000,for sale,2,1,0,0,1,0,523m2,100m2,nu,0,
Hollenaarstraat   68,house,house,424000,for sale,4,1,0,0,1,1,461m2,186m2,3,0,good
1320    —        HAMME-MILLE      |,house,villa,425000,for sale,3,0,0,0,0,1,600m2,140m2,nu,0,good
Kortrijksestraat   466,house,house,439000,for sale,3,1,0,1,1,1,612m2,180m2,4,0,just renovated
Dopheidelaan   1A,house,villa,439000,for sale,3,1,0,0,0,1,1033m2,186m2,nu,0,
"Biesdelle   38,",house,house,448500,for sale,3,1,0,0,1,1,908m2,227m2,4,0,as new
Ruisbroeksesteenweg   58,house,house,449000,for sale,3,1,0,0,0,0,627m2,157m2,nu,0,to be done up
Koning Albertstraat   88,house,house,449000,for sale,3,1,0,0,0,1,455m2,202m2,nu,0,as new
Ledebaan   181,house,house,449000,for sale,5,1,0,0,0,1,698m2,275m2,nu,0,just renovated
Komvest   76,house,house,449500,for sale,4,1,0,0,0,0,97m2,172m2,nu,0,as new
Rue Du Boussart   29,house,house,449999,for sale,3,0,0,0,1,1,820m2,180m2,3,0,as new
1300    —        Wavre      |,house,house,450000,for sale,5,1,0,1,0,1,443m2,200m2,nu,0,
Tobie Swalusstraat   17,house,house,455000,for sale,3,1,0,0,0,0,407m2,200m2,nu,0,as new
Grand Route   136,house,house,495000,for sale,4,1,0,0,1,1,3384m2,200m2,4,0,good
Grand Route   136,house,house,495000,for sale,4,1,0,0,1,1,3384m2,200m2,4,0,good
Baarleboslaan   25,house,villa,525000,for sale,5,1,0,0,0,1,1993m2,260m2,4,0,good
Esenweg   6,house,house,529000,for sale,1,1,0,0,0,1,452m2,nullm2,nu,0,good
Holrakkerstraat   11,house,house,530000,for sale,4,0,0,0,0,0,1992m2,180m2,nu,0,to renovate
1030    —        Schaerbeek      |,house,house,539000,for sale,6,0,0,0,0,0,100m2,255m2,2,0,to renovate
Blommekes   12,house,house,550000,for sale,4,1,0,1,0,0,995m2,470m2,nu,0,as new
"Bollestraat   86,",house,villa,569000,for sale,5,1,0,0,0,0,2275m2,256m2,4,0,good
Vander Aastraat   98,house,house,575000,for sale,5,1,0,0,0,1,0m2,359m2,nu,0,as new
Koningin Astridlaan   395,house,apartment block,589000,for sale,2,1,0,0,0,1,343m2,200m2,2,0,good
Edelinckstraat   5,house,house,595000,for sale,3,1,0,0,0,1,0m2,160m2,nu,0,good
Rue Viatour   4,house,mixed use building,599000,for sale,6,0,0,0,0,1,2300m2,300m2,nu,0,
dalstraat   98,house,apartment block,599000,for sale,7,1,0,0,0,1,130m2,390m2,1,0,just renovated
"Ohiostraat   203,",house,house,599000,for sale,6,0,0,0,0,0,563m2,266m2,nu,0,good
5310    —        LEUZE      |,house,house,600000,for sale,4,1,0,0,1,1,706m2,300m2,4,0,good
7000    —        Mons      |,house,apartment block,600000,for sale,3,1,1,0,0,1,0m2,140m2,2,0,as new
Voistraat   35,house,villa,615000,for sale,5,1,0,1,0,1,784m2,289m2,nu,1,
edouard dekoster   43,house,apartment block,625000,for sale,4,1,0,0,0,0,93m2,200m2,2,0,
Schorenbosstraat   10,house,house,625000,for sale,3,1,0,0,1,0,788m2,203m2,nu,0,as new
Reetsesteenweg   62,house,house,695000,for sale,3,1,1,1,1,1,910m2,235m2,4,0,as new
Wallenstraat   50,house,house,695000,for sale,4,0,0,0,0,1,123m2,513m2,nu,0,as new
Kempinnestraat   2,house,exceptional property,695000,for sale,4,1,0,0,0,1,370m2,426m2,3,0,good
Kempinnestraat   2,house,exceptional property,695000,for sale,4,1,0,0,0,1,370m2,426m2,3,0,good
Grand Rue   66,house,house,699000,for sale,4,1,0,0,0,1,24516m2,nullm2,4,1,
Rue D'audemetz   4,house,farmhouse,700000,for sale,6,1,0,0,1,1,15000m2,nullm2,10,1,just renovated
Rue De Flessingue - Vlissingenstraat   31,house,house,730000,for sale,5,0,0,0,1,1,315m2,300m2,2,1,good
Bexstraat   4,house,house,749000,for sale,5,1,0,0,0,1,0m2,250m2,nu,0,good
Zoetewei   66,house,villa,749000,for sale,4,1,0,0,0,1,0m2,226m2,nu,0,
Koolstraat   102,house,house,749000,for sale,4,1,0,0,0,1,0m2,220m2,nu,0,good
Ninoofsesteenweg   407,house,apartment block,775000,for sale,4,1,0,0,0,0,117m2,185m2,2,0,good
1160    —        Auderghem      |,house,house,855000,for sale,6,1,0,0,1,1,185m2,300m2,2,0,good
7070    —        Le Roeulx      |,house,house,875000,for sale,6,0,0,0,0,1,1120m2,480m2,2,0,good
Walstraat,house,house,875000,for sale,3,1,0,0,0,1,246m2,178m2,2,1,as new
Le Trou   12a,house,exceptional property,885000,for sale,5,1,0,0,1,1,6000m2,nullm2,4,1,as new
7501    —        Orcq      |,house,farmhouse,900000,for sale,5,1,0,0,0,1,3172m2,800m2,nu,0,good
9220    —        Hamme      |,house,house,925000,for sale,6,0,0,1,0,1,795m2,595m2,nu,0,
9220    —        Hamme      |,house,mansion,925000,for sale,6,0,0,1,0,1,795m2,595m2,nu,0,
Bos en Lommer   20,house,house,950000,for sale,3,1,0,0,0,1,1512m2,251m2,nu,0,as new
Rue Goffart   92,house,house,975000,for sale,5,0,0,0,0,0,100m2,300m2,2,0,
Retiesebaan   115,house,villa,995000,for sale,4,1,1,1,1,1,2006m2,507m2,4,0,
1030    —        Schaerbeek      |,house,apartment block,1075000,for sale,6,1,0,0,0,1,0m2,400m2,2,0,to be done up
Korte Kruisstraat   53,house,house,1125000,for sale,2,1,0,0,0,1,330m2,330m2,nu,0,as new
Ter Doeststraat   30,house,villa,1250000,for sale,6,1,0,0,0,0,10534m2,530m2,nu,0,as new
Lindestraat   119,house,exceptional property,1299000,for sale,4,1,0,0,1,1,3613m2,409m2,4,0,as new
Vrijheidstraat   40,house,house,1350000,for sale,6,0,0,1,0,1,300m2,350m2,2,0,as new
1410    —        Waterloo      |,house,villa,1380000,for sale,6,0,0,0,0,1,1461m2,500m2,4,0,good
Zwinstraat   30,house,house,1670000,for sale,3,1,0,0,0,1,2495m2,238m2,4,0,as new
1640    —        RHODE-SAINT-GENESE      |,house,villa,1790000,for sale,5,1,0,0,0,1,1360m2,450m2,nu,0,as new
Voie de l'Ardenne   112,house,mixed use building,1850000,for sale,4,0,0,0,0,1,2036m2,nullm2,4,0,as new
1180    —        Uccle      |,house,house,1995000,for sale,4,1,0,1,0,1,0m2,310m2,4,1,as new
1180    —        Uccle      |,house,apartment block,2350000,for sale,1,1,1,0,0,0,0m2,50m2,2,0,as new
8300    —        Knokke-Heist Knokke      |,house,villa,3600000,for sale,4,1,0,0,0,1,700m2,409m2,4,1,as new
8300    —        Knokke-Heist      |,house,house,9500000,for sale,7,0,0,0,0,1,2348m2,945m2,4,1,as new
Voorzienigheidsstraat   40,house,house,185000,for sale,5,1,0,0,0,0,65m2,160m2,2,0,
Sint-Truidersteenweg   202          Box  1,house,house,305000,for sale,3,1,0,0,0,1,0m2,145m2,nu,0,
Sint-Truidersteenweg   202          Box  2,house,house,310000,for sale,3,1,0,0,0,1,0m2,150m2,nu,0,
Terlinckstraat   101,house,apartment block,640000,for sale,5,1,0,0,0,0,48m2,nullm2,2,0,good
1000    —        Bruxelles      |,house,apartment block,1595000,for sale,6,1,0,0,0,0,192m2,450m2,2,0,good
1390    —        Grez-Doiceau      |,house,house,195000,for sale,2,1,0,0,0,1,550m2,100m2,4,0,to be done up
route Charlemagne   63,house,house,220000,for sale,3,0,0,0,0,0,425m2,100m2,2,0,good
Rue des Chasseurs Ardennais   28,house,villa,265000,for sale,3,0,0,0,0,1,1400m2,nullm2,4,0,
Rempart des Jésuites   59,house,house,450000,for sale,4,1,0,0,1,0,370m2,310m2,2,0,as new
Brusselsesteenweg   360,house,villa,525000,for sale,3,1,0,0,0,0,1200m2,182m2,4,0,good
